timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s
0,0.0450645,0.0230024
0,0.0489457,0.0212811
0,0.0403857,0.0203907
0,0.0418373,0.0203718
0,0.0544719,0.0238403
0,0.0471388,0.0198089
0,0.0593362,0.0190951
0,0.0441875,0.0221686
0,0.0802838,0.0192542
0,0.05328,0.021052
0,0.0453819,0.0220744
0,0.0654921,0.0199472
0,0.0319006,0.0187789
0,0.0372369,0.0234739
0,0.0273039,0.0222124
0,0.0363711,0.0211375
0,0.0419926,0.0216948
0,0.0331148,0.0210813
0,0.0537631,0.0218177
0,0.0408511,0.020168
0,0.0479301,0.0201024
0,0.0518356,0.0197546
0,0.0393864,0.0195034
0,0.0503452,0.0213743
0,0.046186,0.0215796
0,0.0827672,0.0230386
0,0.0235526,0.0209933
0,0.0556798,0.0208206
0,0.0510537,0.0212492
0,0.0549501,0.0215608
0,0.0552462,0.019797
0,0.0484065,0.021773
0,0.0546213,0.0188082
0,0.0476446,0.018378
0,0.0423463,0.0182447
0,0.0519146,0.0201298
0,0.0580779,0.0189698
0,0.0741215,0.0196166
0,0.0433305,0.019312
0,0.0781449,0.0191178
0,0.0524289,0.0190133
0,0.0314935,0.0201094
0,0.0625889,0.020527
0,0.0573077,0.0193914
0,0.0416107,0.0191515
0,0.0569997,0.0177313
0,0.069634,0.0202034
0,0.0452442,0.0212274
0,0.0524368,0.0198226
0,0.0362733,0.0202632
0,0.0326382,0.0215201
0,0.0383951,0.0197536
0,0.0307618,0.0195799
0,0.0327623,0.0202446
0,0.0580907,0.0208051
0,0.0593849,0.020734
0,0.0495242,0.0215055
0,0.0499387,0.0218053
0,0.0516593,0.0189553
0,0.0670713,0.0201269
0,0.0250391,0.0211947
0,0.0476133,0.0203173
0,0.0490984,0.0191989
0,0.0457787,0.0195604
0,0.0306579,0.0221818
0,0.0760981,0.0201775
0,0.0539769,0.0187557
0,0.0633245,0.0203433
0,0.0831535,0.0200342
0,0.073695,0.0204372
0,0.048882,0.0188289
0,0.0602336,0.0196449
0,0.0558695,0.0174381
0,0.0494087,0.0182397
0,0.0625584,0.0193124
0,0.0407431,0.0187206
0,0.0370663,0.0201045
0,0.0600103,0.0206501
0,0.0595276,0.0199387
0,0.0710431,0.0222382
0,0.0549532,0.0195331
0,0.0649574,0.0210726
0,0.0717218,0.018634
0,0.0374658,0.0219896
0,0.0584137,0.0196385
0,0.0771354,0.0185492
0,0.0549153,0.0185927
0,0.035208,0.0176602
0,0.0450228,0.0185936
0,0.0644866,0.0182786
0,0.0340454,0.0192395
0,0.0453277,0.0181949
0,0.0579367,0.0204475
0,0.0558338,0.0187162
0,0.0414928,0.020656
0,0.0488106,0.018418
0,0.0677969,0.0206476
0,0.0630323,0.0197377
0,0.0541712,0.018767
0,0.0631837,0.0205365
0,0.0462239,0.0179193
0,0.0733809,0.0203018
0,0.0636539,0.0220863
0,0.0404977,0.0195204
0,0.0679222,0.0176853
0,0.0622328,0.0173009
0,0.0570083,0.0218493
0,0.0473039,0.0191841
0,0.0563867,0.0197971
0,0.0563524,0.021168
0,0.0601245,0.0213608
0,0.05214,0.0204628
0,0.0649331,0.0185781
0,0.0582997,0.0205639
0,0.0647258,0.0201487
0,0.0452758,0.0209211
0,0.0593694,0.0183256
0,0.0622245,0.0210347
0,0.0500308,0.018762
0,0.0419573,0.0186459
0,0.0474931,0.0176446
0,0.0377294,0.0190882
0,0.080537,0.0207549
0,0.0617914,0.0193584
0,0.0514418,0.0195718
0,0.0442104,0.0171234
0,0.0490168,0.0188296
0,0.0814835,0.0186325
0,0.056305,0.0190848
0,0.0627827,0.0196573
0,0.0804153,0.0203589
0,0.0633978,0.0179876
0,0.0718693,0.0198276
0,0.085717,0.0206323
0,0.0684774,0.017643
0,0.0544618,0.0191386
0,0.0609662,0.0197993
0,0.0646701,0.0162053
0,0.0525363,0.0178237
0,0.0357889,0.0173544
0,0.0672145,0.0203794
0,0.0293579,0.0186278
0,0.049011,0.0181174
0,0.0714845,0.0204068
0,0.0560642,0.0201202
0,0.0637447,0.0207929
0,0.0499578,0.0171501
0,0.0542632,0.0190042
0,0.0721796,0.0212031
0,0.0592148,0.0182919
0,0.0437358,0.0181066
0,0.0470991,0.0204077
0,0.0502271,0.0205588
0,0.0649771,0.0175041
0,0.0526588,0.0182533
0,0.0307953,0.0179985
0,0.068954,0.0218599
0,0.0741172,0.0192966
0,0.0756365,0.0204042
0,0.0804597,0.0178858
0,0.0792535,0.0171321
0,0.0659268,0.0204302
0,0.0834262,0.01939
0,0.0898649,0.0202212
0,0.0621478,0.0180993
0,0.0812692,0.0197702
0,0.0965065,0.0199979
0,0.0589409,0.0180675
0,0.0564467,0.0199991
0,0.0798161,0.0189213
0,0.0701547,0.0190948
0,0.0682581,0.021047
0,0.0798658,0.0183014
0,0.0446035,0.0160992
0,0.0530221,0.0178113
0,0.0549833,0.0189031
0,0.0627503,0.0170017
0,0.0675175,0.017383
0,0.0517622,0.0174282
0,0.0436977,0.0188835
0,0.0729471,0.0167905
0,0.0701291,0.0161553
0,0.0708097,0.0201501
0,0.08639,0.0183867
0,0.022795,0.0184332
0,0.0557299,0.0206822
0,0.0630146,0.0184332
0,0.0746343,0.0187426
0,0.0490637,0.0194964
0,0.0747736,0.0195962
0,0.0538742,0.019576
0,0.0673348,0.0162125
0,0.0728229,0.0203466
0,0.0676305,0.0194484
0,0.0401673,0.0181204
0,0.0470796,0.0173158
0,0.0708187,0.0170727
0,0.0630473,0.0165178
0,0.0611288,0.0175167
0,0.0571844,0.01912
0,0.0765706,0.0187726
0,0.0787329,0.0193462
0,0.0812659,0.0190108
0,0.0593242,0.0177137
0,0.0486066,0.0183787
0,0.0468394,0.0176507
0,0.0583344,0.0176702
0,0.0751491,0.0174693
0,0.075299,0.0155904
0,0.0686866,0.0152548
0,0.0604643,0.0176809
0,0.0619921,0.0182335
0,0.0609222,0.0189137
0,0.0757815,0.0190686
0,0.0541089,0.0196165
0,0.0636777,0.017794
0,0.0782709,0.018194
0,0.054276,0.0159917
0,0.0561388,0.0189382
0,0.0478336,0.0168122
0,0.0582224,0.019493
0,0.0590836,0.0179175
0,0.0481797,0.0150646
0,0.0522146,0.0172331
0,0.0586747,0.0155415
0,0.0574233,0.0199223
0,0.0831464,0.020668
0,0.0610411,0.0178995
0,0.0547352,0.0151591
0,0.0574028,0.0172259
0,0.0746423,0.0164018
0,0.0789556,0.0180268
0,0.0425731,0.0194892
0,0.0761759,0.0169474
0,0.0746154,0.0159302
0,0.0551018,0.0163773
0,0.0789538,0.0177464
0,0.0901848,0.0165142
0,0.0829792,0.0182776
0,0.0693488,0.0162346
0,0.0663202,0.0178718
0,0.0449707,0.0174775
0,0.0681776,0.0156024
0,0.0513043,0.0156541
0,0.0758015,0.0174174
0,0.0581577,0.0165071
0,0.0534637,0.0176803
0,0.0738828,0.0170189
0,0.0650768,0.017094
0,0.0657531,0.0163188
0,0.0737188,0.0149239
0,0.0661256,0.0197452
0,0.0679327,0.0160884
0,0.0625172,0.0178282
0,0.0612618,0.0148882
0,0.0826948,0.0149011
0,0.0923021,0.0164678
0,0.0751928,0.0166227
0,0.0732452,0.0181538
0,0.0767639,0.0188898
0,0.0568718,0.0162594
0,0.0777244,0.0193338
0,0.0680817,0.0175709
0,0.0664669,0.0163198
0,0.0688264,0.0181816
0,0.0708463,0.0161708
0,0.0737931,0.0191834
0,0.064192,0.0162885
0,0.0610568,0.0196333
0,0.0671449,0.0163197
0,0.0658248,0.0184438
0,0.0787666,0.0171135
0,0.0531754,0.0158492
0,0.0663542,0.0160718
0,0.0590605,0.0178352
0,0.0712723,0.0189779
0,0.0696012,0.0169865
0,0.07434,0.0161183
0,0.0896271,0.0166277
0,0.0743372,0.0189322
0,0.0928398,0.0185895
0,0.0749736,0.0199584
0,0.0725635,0.0176579
0,0.0582885,0.0175362
0,0.0763522,0.0186783
0,0.0881864,0.0169485
0,0.0537679,0.0240112
0,0.0690463,0.0281142
0,0.0630338,0.0274547
0,0.0703045,0.0260192
0,0.0747539,0.0200776
0,0.0764103,0.0192008
0,0.0580017,0.02246
0,0.0621233,0.0264123
0,0.0679458,0.0202359
0,0.0835604,0.0294014
0,0.0654219,0.0328105
0,0.0574706,0.0189308
0,0.0937672,0.0190633
0,0.0737074,0.0193333
0,0.0753157,0.0234479
0,0.0623542,0.0196677
0,0.0702281,0.019287
0,0.040311,0.0197127
0,0.0813276,0.0202812
0,0.0894021,0.0213836
0,0.0813811,0.0176811
0,0.060015,0.0159509
0,0.0614403,0.0177331
0,0.0724693,0.0161394
0,0.0792646,0.0176923
0,0.046382,0.0249006
0,0.0873782,0.0165352
0,0.0743898,0.0224355
0,0.0753632,0.0199759
0,0.0977344,0.016512
0,0.0847486,0.0217975
0,0.0873387,0.0212634
0,0.0655262,0.0197402
0,0.0764302,0.0214338
0,0.0678157,0.0192213
0,0.0806581,0.0205361
0,0.0693047,0.0170581
0,0.109069,0.0179877
0,0.0706602,0.0184715
0,0.0653125,0.0215946
0,0.077519,0.0324907
0,0.0661491,0.0320788
0,0.0913689,0.0253331
0,0.10514,0.0257211
0,0.0801747,0.026122
0,0.0601309,0.032953
0,0.0917443,0.024141
0,0.0667302,0.0165363
0,0.0766423,0.0174798
0,0.0672939,0.0212961
0,0.0622572,0.0200243
0,0.0808901,0.0196319
0,0.0855492,0.0203051
0,0.0892063,0.0253131
0,0.108228,0.0302046
0,0.0914499,0.0214244
0,0.0776074,0.0199578
0,0.0678813,0.0195798
0,0.0701442,0.022011
0,0.0625108,0.0193347
0,0.0569551,0.020665
0,0.0731202,0.0214833
0,0.0863622,0.0181605
0,0.0707555,0.0180476
0,0.0959748,0.0174786
0,0.0838768,0.0191841
0,0.0848988,0.0154144
0,0.0709885,0.0156667
0,0.0555311,0.0156302
0,0.0870917,0.0158625
0,0.0780961,0.0164247
0,0.0518302,0.0173918
0,0.084446,0.0188283
0,0.095125,0.0188756
0,0.111982,0.0164813
0,0.0835316,0.0146933
0,0.0752723,0.0166995
0,0.0646902,0.0154637
0,0.0712097,0.0204339
0,0.0756926,0.0194792
0,0.074838,0.0171347
0,0.0690174,0.0172758
0,0.0828053,0.0165728
0,0.0719481,0.0168313
0,0.0825514,0.0161422
0,0.0531937,0.0164935
0,0.0853718,0.0161064
0,0.0945866,0.0187718
0,0.0557936,0.0171193
0,0.080319,0.0174886
0,0.0674047,0.0181839
0,0.0848983,0.0172085
0,0.0727731,0.0181583
0,0.088138,0.0156911
0,0.062559,0.0181571
0,0.0803203,0.029898
0,0.0643604,0.0264095
0,0.0664854,0.0210335
0,0.0612628,0.0256012
0,0.0789011,0.0288656
0,0.0712053,0.0224015
0,0.0811892,0.0238722
0,0.0681013,0.0310777
0,0.0884264,0.0370652
0,0.084493,0.0269558
0,0.0668123,0.0232899
0,0.079201,0.0282451
0,0.077431,0.0190374
0,0.0683652,0.0183559
0,0.0707952,0.019905
0,0.0791424,0.019017
0,0.0841554,0.0198455
0,0.0661645,0.0215148
0,0.0759002,0.0217911
0,0.0642675,0.0171263
0,0.0773889,0.0204629
0,0.0897543,0.0213021
0,0.0555421,0.0197692
0,0.0718754,0.0242945
0,0.0732391,0.0233682
0,0.0796081,0.0278502
0,0.0680154,0.0209757
0,0.0761201,0.0222889
0,0.0551006,0.0186876
0,0.0870429,0.016175
0,0.0767016,0.0167667
0,0.0691038,0.0161236
0,0.0840404,0.0161022
0,0.0761285,0.0163165
0,0.0786567,0.0156963
0,0.0808612,0.0156473
0,0.0956747,0.0152436
0,0.073218,0.0176998
0,0.088128,0.0169083
0,0.0648851,0.0176839
0,0.101244,0.0184264
0,0.0692848,0.0190175
0,0.112629,0.02046
0,0.0745834,0.0268835
0,0.070539,0.0249872
0,0.0910747,0.0246358
0,0.075922,0.0207259
0,0.0895203,0.0315926
0,0.0819437,0.025726
0,0.0912723,0.0262225
0,0.111045,0.0329977
0,0.0711791,0.0277446
0,0.101211,0.0244516
0,0.0725806,0.0205223
0,0.0508638,0.0221046
0,0.045988,0.0261175
0,0.0763691,0.0288451
0,0.0807168,0.0362924
0,0.0561017,0.0258224
0,0.052663,0.0179433
0,0.0554327,0.0196137
0,0.0629026,0.0297861
0,0.0699358,0.0207656
0,0.0619752,0.0278406
0,0.0672205,0.0276932
0,0.0792682,0.023764
0,0.0638865,0.0215946
0,0.0637312,0.0233131
0,0.0721794,0.0247094
0,0.0633546,0.0282039
0,0.0637445,0.0486054
0,0.0392236,0.0421954
0,0.054851,0.0226586
0,0.0811234,0.0142275
0,0.0831111,0.0256317
0,0.0653816,0.0280863
0,0.0901543,0.0232439
0,0.0560341,0.0254682
0,0.109301,0.0190374
0,0.0691031,0.0179798
0,0.0609725,0.0177371
0,0.0592794,0.0186373
0,0.075529,0.0247905
0,0.0725306,0.0213411
0,0.0769243,0.0235848
0,0.0859023,0.0321283
0,0.0804185,0.0225643
0,0.0905483,0.0225668
0,0.0677253,0.0257181
0,0.0847527,0.032581
0,0.0578326,0.0313055
0,0.0725321,0.0293733
0,0.0926718,0.0222338
0,0.0752237,0.0208524
0,0.0622182,0.023827
0,0.0718386,0.0233789
0,0.0591178,0.0233166
0,0.0710268,0.0236723
0,0.0789717,0.0336237
0,0.0622369,0.0314155
0,0.0533702,0.0217675
0,0.086957,0.0190405
0,0.102579,0.0250508
0,0.0871771,0.0297813
0,0.0888333,0.0348899
0,0.070993,0.0231731
0,0.0808329,0.0283317
0,0.0753125,0.0260614
0,0.0515968,0.0180931
0,0.0668327,0.0211218
0,0.0906363,0.021973
0,0.0801249,0.0286664
0,0.089462,0.0200543
0,0.0740932,0.0240507
0,0.100249,0.0222538
0,0.0707701,0.0288377
0,0.0811898,0.0379056
0,0.0811435,0.0244505
0,0.105847,0.0212658
0,0.0587454,0.0241243
0,0.0864511,0.0211602
0,0.0661046,0.0248767
0,0.0787088,0.0202289
0,0.0769334,0.0174404
0,0.0930984,0.0250962
0,0.0432286,0.0310113
0,0.0852934,0.0191857
0,0.0977375,0.0249005
0,0.0948374,0.0234946
0,0.0637861,0.0216985
0,0.0930741,0.0193188
0,0.0586261,0.0242432
0,0.0561027,0.0227764
0,0.0653388,0.0212203
0,0.0749546,0.0315428
0,0.0644069,0.0215094
0,0.0974945,0.0200562
0,0.0982977,0.017368
0,0.0795097,0.0193624
0,0.0967558,0.0157441
0,0.097006,0.0253731
0,0.101914,0.0174229
0,0.081087,0.019704
0,0.0771746,0.0204126
0,0.071642,0.0181742
0,0.0936015,0.0160911
0,0.076669,0.0149029
0,0.0806596,0.016788
0,0.0915973,0.0160108
0,0.0982898,0.0222171
0,0.0896568,0.0190487
0,0.0806847,0.0168142
0,0.0977032,0.0173917
0,0.0757041,0.023478
0,0.082798,0.0180338
0,0.0597855,0.0202737
0,0.113458,0.0240897
0,0.0673339,0.0267159
0,0.0816205,0.0238798
0,0.0567344,0.0175455
0,0.052189,0.0243158
0,0.10306,0.0180529
0,0.0332262,0.0250871
0,0.0656595,0.0253614
0,0.0756933,0.0271686
0,0.0687792,0.032441
0,0.104023,0.0399758
0,0.114438,0.0395816
0,0.0649795,0.0472881
0,0.0438642,0.0548777
0,0.0615803,0.0452417
0,0.0687021,0.034212
0,0.0716003,0.0371428
0,0.0382904,0.0288367
0,0.0626951,0.025
0,0.0540519,0.0176523
0,0.0675768,0.0258628
0,0.0839093,0.0279178
0,0.06683,0.0275148
0,0.0724886,0.0235284
0,0.0741164,0.00737845
0,0.0736999,0.0107137
0,0.092273,0.0134614
0,0.0905457,0.0183107
0,0.0794563,0.0139984
0,0.0878528,0.0151329
0,0.0649847,0.00693208
0,0.0784121,0.0186172
0,0.0848881,0.0243259
0,0.0917293,0.0276415
0,0.075421,0.0265915
0,0.0642476,0.0252643
0,0.0927802,0.0388786
0,0.11677,0.0222059
0,0.117577,0.0274618
0,0.0989399,0.0168238
0,0.100546,0.0205312
0,0.0968929,0.0183923
0,0.0944166,0.0108754
0,0.112228,0.0202329
0,0.0986346,0.025634
0,0.128229,0.0192077
0,0.115575,0.013645
0,0.102659,0.0262041
0,0.109559,0.023209
0,0.147727,0.0246448
0,0.14201,0.0304183
0,0.117409,0.028517
0,0.0945136,0.0251465
0,0.117361,0.025595
0,0.108887,0.0327813
0,0.107877,0.0229695
0,0.098179,0.0252139
0,0.0737663,0.0276991
0,0.104001,0.0210945
0,0.109743,0.0178968
0,0.0897292,0.0166032
0,0.0966906,0.0195433
0,0.0910622,0.0175216
0,0.0922512,0.0163016
0,0.100915,0.0158637
0,0.0957354,0.0233619
0,0.101367,0.0179041
0,0.115647,0.0219846
0,0.0927327,0.0238512
