timestamp,load,ram_usage
81677990,0.407799,0.832628
82679207,0.391798,0.832628
83682834,0.389575,0.831015
84683242,0.39501,0.832628
85685783,0.398995,0.832628
86686990,0.392786,0.831015
87687990,0.395528,0.830411
88688990,0.402807,0.832628
89689990,0.390747,0.832628
90690990,0.390553,0.831015
91694060,0.386441,0.830411
92694991,0.405944,0.832628
93696160,0.390385,0.831015
94697524,0.391796,0.831015
95698000,0.405254,0.832628
96699516,0.393889,0.832628
97700822,0.392164,0.831015
98701503,0.393062,0.830411
99701073,0.400283,0.832628
100702153,0.391355,0.831015
101702058,0.392855,0.831015
102703086,0.401601,0.832628
103704075,0.395105,0.832628
104705093,0.396897,0.831015
105706390,0.392177,0.830411
106706990,0.403838,0.832628
107708086,0.386703,0.831015
108708990,0.394232,0.831015
109710132,0.403823,0.832628
110711122,0.388711,0.832628
111711235,0.398855,0.831015
112712058,0.395709,0.830411
113712990,0.403158,0.832628
114714142,0.391137,0.832628
115715191,0.389398,0.831015
116715205,0.395728,0.832628
117714990,0.400643,0.832628
118716896,0.391753,0.831015
119718312,0.399053,0.830411
120719222,0.402199,0.832628
121719200,0.3968,0.832628
122719195,0.395032,0.831015
123720469,0.390942,0.830411
124721037,0.406401,0.832628
125722092,0.393152,0.831015
126722994,0.393979,0.831015
127723990,0.403421,0.832628
128727374,0.389632,0.832628
129727441,0.394017,0.831015
130727990,0.393999,0.830411
131729019,0.397366,0.832628
132729645,0.392908,0.831015
133730086,0.396054,0.831015
134731294,0.403425,0.832628
135730990,0.39574,0.832628
136733039,0.39186,0.831015
137733990,0.393247,0.830411
138735431,0.405101,0.832628
139736190,0.385944,0.831015
140736016,0.395055,0.831015
141737096,0.406739,0.832628
142738113,0.390609,0.832628
143740063,0.392083,0.831015
144739990,0.392545,0.830411
145742341,0.40006,0.832628
146743188,0.394981,0.832628
147744996,0.390729,0.831015
148745107,0.395044,0.832628
149745990,0.402228,0.832628
150747148,0.395812,0.831015
151747990,0.395933,0.830411
152750348,0.406275,0.832628
153751065,0.389446,0.832628
154751995,0.391328,0.831015
155754432,0.388385,0.830411
156755233,0.400068,0.832628
157756453,0.395424,0.831015
158755990,0.393728,0.831015
159757171,0.399736,0.832628
160758596,0.394492,0.832628
161760519,0.396464,0.831015
162760231,0.395656,0.830411
163761006,0.397275,0.832628
164762324,0.391189,0.831015
165762042,0.398065,0.831015
166762990,0.405193,0.832628
167764303,0.394794,0.832628
168763990,0.392874,0.831015
169765168,0.394881,0.830411
170766117,0.406484,0.832628
171767281,0.390173,0.831015
172768468,0.396222,0.831015
173769084,0.405679,0.832628
174771400,0.391809,0.832628
175770990,0.391818,0.831015
176772197,0.396398,0.830411
177774114,0.403299,0.832628
178775157,0.387449,0.832628
179777156,0.393631,0.831015
180778062,0.392865,0.832628
181778299,0.403571,0.832628
182778212,0.395358,0.831015
183779058,0.396934,0.830411
184779990,0.398246,0.832628
185781099,0.396422,0.832628
186781083,0.393398,0.831015
187781991,0.387731,0.830411
188782210,0.407749,0.832628
189782990,0.39298,0.831015
190783990,0.395905,0.831015
191785272,0.404254,0.832628
192786146,0.394222,0.832628
193786990,0.393982,0.831015
194787134,0.390143,0.830411
195788037,0.399079,0.832628
196788066,0.394046,0.831015
197791794,0.391689,0.831015
198792990,0.402257,0.832628
199793666,0.395944,0.832628
200795209,0.395244,0.831015
201796617,0.397323,0.830411
202796990,0.400749,0.832628
203798183,0.386535,0.831015
204798990,0.398195,0.831015
205800215,0.40245,0.832628
206803565,0.393221,0.832628
207803990,0.392955,0.831015
208805079,0.394804,0.830411
209805990,0.40364,0.832628
210808035,0.391141,0.832628
211808997,0.389563,0.831015
212811203,0.39595,0.832628
213812267,0.401018,0.832628
214813121,0.395221,0.831015
215813420,0.395125,0.830411
216812990,0.40623,0.832628
217813990,0.394302,0.832628
218815423,0.391795,0.831015
219815990,0.393138,0.830411
220818414,0.406232,0.832628
221819759,0.392991,0.831015
222821360,0.392771,0.831015
223822237,0.405691,0.832628
224823382,0.39225,0.832628
225824735,0.39308,0.831015
226826191,0.394955,0.830411
227827270,0.40116,0.832628
228828052,0.390858,0.831015
229831725,0.390977,0.831015
230832040,0.403305,0.832628
231833077,0.393304,0.832628
232834051,0.391806,0.831015
233835672,0.395909,0.830411
234836100,0.404744,0.832628
235837166,0.387141,0.831015
236837144,0.39919,0.831015
237838246,0.398878,0.832628
238837990,0.396357,0.832628
239838990,0.398258,0.831015
240839441,0.392019,0.830411
241840899,0.405335,0.832628
242842355,0.38889,0.832628
243843191,0.389879,0.831015
244844417,0.391809,0.832628
245844990,0.402376,0.832628
246845990,0.394674,0.831015
247847078,0.390191,0.831015
248847990,0.406891,0.832628
249848990,0.388519,0.832628
250850348,0.392081,0.831015
251851204,0.38979,0.830411
252851990,0.405326,0.832628
253853440,0.392326,0.831015
254855711,0.392266,0.831015
255855212,0.405674,0.832628
256855585,0.394379,0.832628
257856226,0.392975,0.831015
258856062,0.390146,0.830411
259857010,0.40285,0.832628
260859494,0.391036,0.831015
261860337,0.392252,0.831015
262861128,0.400074,0.832628
263862163,0.39024,0.832628
264863676,0.393675,0.831015
265866406,0.392927,0.830411
266865990,0.401316,0.832628
267866185,0.393067,0.832628
268866317,0.396491,0.831015
269867120,0.398106,0.832628
270867990,0.393327,0.832628
271868058,0.392921,0.831015
272868990,0.390508,0.830411
273869058,0.402233,0.832628
274868991,0.392435,0.832628
275869990,0.386638,0.831015
276870990,0.3952,0.830411
277872014,0.403577,0.832628
278872768,0.390601,0.831015
279873188,0.394289,0.831015
280873021,0.405464,0.832628
281874035,0.39382,0.832628
282875211,0.385626,0.831015
283877097,0.395037,0.830411
284876991,0.401882,0.832628
285877403,0.394263,0.831015
286877120,0.395269,0.831015
287878081,0.402798,0.832628
288879224,0.394251,0.832628
289880052,0.392203,0.831015
290882160,0.390163,0.830411
291883126,0.400655,0.832628
292884375,0.389464,0.831015
293885436,0.391829,0.831015
294885063,0.406957,0.832628
295888174,0.394533,0.832628
296889051,0.391814,0.831015
297889431,0.394959,0.830411
298890418,0.398983,0.832628
299891095,0.391364,0.832628
300892171,0.395094,0.831015
301892058,0.395113,0.832628
302894692,0.400514,0.832628
303895282,0.392916,0.831015
304897290,0.393073,0.830411
305898458,0.40282,0.832628
306899444,0.390104,0.832628
307900816,0.394698,0.831015
308901070,0.392586,0.830411
309901779,0.40481,0.832628
310903397,0.390298,0.831015
311903035,0.392043,0.831015
312904185,0.403841,0.832628
313905892,0.391338,0.832628
314907058,0.387512,0.831015
315907204,0.39307,0.830411
316908066,0.401722,0.832628
317910051,0.395122,0.831015
318910990,0.391182,0.831015
319911569,0.402564,0.832628
320912189,0.394402,0.832628
321913347,0.392344,0.831015
322913339,0.389127,0.830411
323914185,0.404585,0.832628
324915231,0.389975,0.831015
325917171,0.393291,0.831015
326919117,0.403091,0.832628
327920077,0.393392,0.832628
328921153,0.394687,0.831015
329922114,0.394248,0.830411
330922990,0.399764,0.832628
331923075,0.389023,0.832628
332924651,0.396164,0.831015
333925167,0.39587,0.832628
334926054,0.400043,0.832628
335927075,0.390439,0.831015
336926990,0.393171,0.830411
337928058,0.402622,0.832628
338928990,0.38871,0.832628
339929936,0.390621,0.831015
340930241,0.395685,0.830411
341930055,0.401276,0.832628
342930990,0.392335,0.831015
343932016,0.390957,0.831015
344932058,0.40648,0.832628
345932997,0.395322,0.832628
346936517,0.388521,0.831015
347937326,0.392356,0.830411
348937990,0.404486,0.832628
349939071,0.394582,0.831015
350939134,0.396381,0.831015
351940814,0.402096,0.832628
352942322,0.392719,0.832628
353942990,0.391344,0.831015
354944553,0.391232,0.830411
355945092,0.399265,0.832628
356944990,0.390226,0.831015
357946037,0.395306,0.831015
358948726,0.401585,0.832628
359949491,0.394892,0.832628
360950168,0.394332,0.831015
361950006,0.394353,0.830411
362951185,0.400074,0.832628
363954394,0.392122,0.832628
364953990,0.39604,0.831015
365955153,0.393526,0.832628
366955427,0.401957,0.832628
367956015,0.393325,0.831015
368958061,0.39507,0.830411
369959192,0.402106,0.832628
370960654,0.391722,0.832628
371961061,0.392894,0.831015
372961159,0.397055,0.830411
373962054,0.406057,0.832628
374963058,0.393678,0.831015
375963990,0.393136,0.831015
376965203,0.405915,0.832628
377966181,0.390696,0.832628
378967501,0.390888,0.831015
379968081,0.393602,0.830411
380968990,0.400826,0.832628
381970774,0.390594,0.831015
382972323,0.391143,0.831015
383973128,0.403064,0.832628
384975588,0.392242,0.832628
385975367,0.39354,0.831015
386976188,0.387289,0.830411
387977681,0.400838,0.832628
388977121,0.392863,0.831015
389978184,0.394074,0.831015
390979592,0.400252,0.832628
391978990,0.397019,0.832628
392979690,0.392354,0.831015
393980016,0.393991,0.830411
394980990,0.396467,0.832628
395981576,0.397175,0.832628
396982051,0.393331,0.831015
397983064,0.39231,0.832628
398983170,0.403846,0.832628
399984254,0.388882,0.831015
400985174,0.395699,0.830411
401986713,0.403449,0.832628
402987607,0.388173,0.832628
403988239,0.393808,0.831015
404988527,0.391587,0.830411
405987990,0.403428,0.832628
406989581,0.393388,0.831015
407990265,0.391691,0.831015
408990157,0.404366,0.832628
409991400,0.392618,0.832628
410991990,0.388003,0.831015
411992990,0.393238,0.830411
412993990,0.403375,0.832628
413995051,0.392487,0.831015
414995279,0.397034,0.831015
415996058,0.402125,0.832628
416996990,0.396601,0.832628
417998126,0.393125,0.831015
418999277,0.391444,0.830411
419999990,0.402116,0.832628
421000051,0.392415,0.832628
422000990,0.395215,0.831015
423004074,0.396748,0.832628
424005111,0.398522,0.832628
425006077,0.392421,0.831015
426006990,0.396676,0.830411
427007044,0.399538,0.832628
428007173,0.393992,0.832628
429007217,0.396053,0.831015
430008014,0.393881,0.830411
431008868,0.404327,0.832628
432009990,0.394186,0.831015
433011137,0.393175,0.831015
434012065,0.405975,0.832628
435012990,0.386647,0.832628
436014077,0.392273,0.831015
437014990,0.393668,0.830411
438015990,0.401455,0.832628
439017132,0.391173,0.831015
440017155,0.396129,0.831015
441016985,0.403539,0.832628
442017990,0.393095,0.832628
443018083,0.388796,0.831015
444019134,0.393435,0.830411
445020033,0.406414,0.832628
446021088,0.392462,0.831015
447022323,0.396426,0.831015
448023381,0.40818,0.832628
449024001,0.391886,0.832628
450025188,0.393377,0.831015
451026180,0.393732,0.830411
452026990,0.403359,0.832628
453027990,0.390561,0.832628
454029015,0.393384,0.831015
455030004,0.394688,0.832628
456031677,0.399411,0.832628
457031990,0.390411,0.831015
458032007,0.393393,0.830411
459032083,0.401867,0.832628
460033785,0.391859,0.832628
461033390,0.396308,0.831015
462033286,0.396916,0.830411
463033990,0.401151,0.832628
464034291,0.396931,0.831015
465034042,0.392976,0.831015
466037679,0.399933,0.832628
467039401,0.388819,0.832628
468040466,0.391147,0.831015
469041147,0.394189,0.830411
470041425,0.403059,0.832628
471042125,0.394097,0.831015
472042990,0.391829,0.831015
473044737,0.40194,0.832628
474046061,0.39018,0.832628
475047058,0.391534,0.831015
476047990,0.391332,0.830411
477047990,0.401664,0.832628
478049200,0.393327,0.831015
479049990,0.393578,0.831015
480051058,0.402513,0.832628
481051564,0.394511,0.832628
482053157,0.389056,0.831015
483053135,0.395385,0.830411
484053160,0.403803,0.832628
485053637,0.390481,0.832628
486054499,0.398856,0.831015
487054990,0.393917,0.832628
488055731,0.401882,0.832628
489056284,0.392592,0.831015
490057476,0.391083,0.830411
491057654,0.402157,0.832628
492058308,0.392234,0.832628
493059058,0.395029,0.831015
494059244,0.392424,0.830411
495059997,0.402063,0.832628
496061550,0.393592,0.831015
497062107,0.395702,0.831015
498062415,0.401782,0.832628
499063265,0.389621,0.832628
500063990,0.39271,0.831015
501066283,0.392254,0.830411
502066127,0.406426,0.832628
503067152,0.392742,0.831015
504068044,0.395523,0.831015
505068074,0.401371,0.832628
506070296,0.390287,0.832628
507071058,0.390887,0.831015
508071990,0.395177,0.830411
509072052,0.402573,0.832628
510073139,0.392859,0.831015
511074312,0.394045,0.831015
512075087,0.403174,0.832628
513077367,0.394579,0.832628
514077990,0.38881,0.831015
515079173,0.393743,0.830411
516080361,0.406557,0.832628
517080990,0.393692,0.832628
518081141,0.393564,0.831015
519082133,0.397409,0.832628
520083177,0.402212,0.832628
521082990,0.393652,0.831015
522084020,0.389794,0.830411
523084167,0.400031,0.832628
524085541,0.393973,0.832628
525085049,0.39501,0.831015
526085174,0.396053,0.830411
527084990,0.403021,0.832628
528087754,0.391315,0.831015
529088058,0.395582,0.831015
530089057,0.403054,0.832628
531091999,0.390739,0.832628
532093526,0.391956,0.831015
533094019,0.392534,0.830411
534095052,0.401946,0.832628
535096285,0.396495,0.831015
536096990,0.392424,0.831015
537099001,0.403552,0.832628
538100058,0.387217,0.832628
539100044,0.391041,0.831015
540101448,0.394279,0.830411
541102494,0.403515,0.832628
542101990,0.390205,0.831015
543103282,0.392788,0.831015
544104095,0.400676,0.832628
545105395,0.39591,0.832628
546105053,0.389958,0.831015
547105206,0.391358,0.830411
548105344,0.405747,0.832628
549106058,0.391311,0.832628
550106073,0.393449,0.831015
551107187,0.389054,0.830411
552109374,0.404331,0.832628
553110474,0.392296,0.831015
554110990,0.390007,0.831015
555112031,0.400144,0.832628
556112096,0.389186,0.832628
557113161,0.397037,0.831015
558113279,0.393151,0.830411
559113990,0.400764,0.832628
560114990,0.393195,0.831015
561116247,0.392893,0.831015
562117569,0.401794,0.832628
563117990,0.392436,0.832628
564119051,0.393552,0.831015
565120244,0.394647,0.830411
566121480,0.402827,0.832628
567121990,0.391803,0.831015
568123052,0.390433,0.831015
569124044,0.402906,0.832628
570124990,0.386755,0.832628
571125632,0.395157,0.831015
572126210,0.393758,0.830411
573126990,0.404489,0.832628
574127290,0.393971,0.832628
575129783,0.392853,0.831015
576129391,0.399327,0.832628
577129990,0.399037,0.832628
578130990,0.386828,0.831015
579130990,0.39425,0.830411
580132824,0.403008,0.832628
581132995,0.393645,0.832628
582135451,0.391639,0.831015
583135990,0.390505,0.830411
584138715,0.401546,0.832628
585139172,0.393719,0.831015
586139990,0.389773,0.831015
587140839,0.405682,0.832628
588140990,0.392392,0.832628
589142645,0.391302,0.831015
590144064,0.393797,0.830411
591144379,0.403048,0.832628
592144990,0.390561,0.831015
593146023,0.392618,0.831015
594147217,0.402762,0.832628
595147990,0.394458,0.832628
596148990,0.391108,0.831015
597150152,0.394135,0.830411
598150132,0.402777,0.832628
599151166,0.390398,0.831015
600152058,0.393579,0.831015
601152267,0.403274,0.832628
602152037,0.387555,0.832628
603152990,0.393677,0.831015
604154358,0.393933,0.830411
605154256,0.402968,0.832628
606155167,0.395287,0.832628
607156074,0.393138,0.831015
608157302,0.398093,0.832628
609159671,0.398919,0.832628
610160083,0.386625,0.831015
611160990,0.395829,0.830411
612162058,0.406386,0.832628
613163104,0.394221,0.832628
614163990,0.394245,0.831015
615165156,0.392365,0.830411
616165312,0.400744,0.832628
617166303,0.389877,0.831015
618167228,0.391107,0.831015
619167146,0.40124,0.832628
620167990,0.390407,0.832628
621168083,0.391736,0.831015
622169080,0.396314,0.830411
623169990,0.403563,0.832628
624171516,0.392663,0.831015
625171083,0.395455,0.831015
626172180,0.39685,0.832628
627175181,0.390138,0.832628
628176563,0.394684,0.831015
629176070,0.395876,0.830411
630177038,0.402727,0.832628
631176990,0.392789,0.831015
632178092,0.397943,0.831015
633179427,0.401252,0.832628
634179990,0.390649,0.832628
635180184,0.392523,0.831015
636181058,0.392378,0.830411
637182178,0.400386,0.832628
638182038,0.392284,0.832628
639185119,0.393468,0.831015
640186051,0.397282,0.832628
641189248,0.39966,0.832628
642189990,0.393501,0.831015
643192418,0.391919,0.830411
644193545,0.403119,0.832628
645196377,0.390907,0.832628
646197113,0.393029,0.831015
647198698,0.392591,0.830411
648198623,0.402265,0.832628
649199148,0.391426,0.831015
650201870,0.392306,0.831015
651203058,0.400993,0.832628
652204093,0.394463,0.832628
653205005,0.391383,0.831015
654205048,0.394477,0.830411
655205322,0.405014,0.832628
656205990,0.391184,0.831015
657207289,0.392797,0.831015
658207201,0.400611,0.832628
659208035,0.392057,0.832628
660209990,0.39225,0.831015
661210990,0.395052,0.830411
662211073,0.400186,0.832628
663212260,0.392665,0.831015
664213184,0.393633,0.831015
665214638,0.398963,0.832628
666215456,0.394523,0.832628
667217061,0.393893,0.831015
668218359,0.393037,0.830411
669219153,0.402229,0.832628
670219366,0.39295,0.832628
671219279,0.395717,0.831015
672219870,0.397932,0.832628
673220990,0.397249,0.832628
674223276,0.390488,0.831015
675222990,0.393163,0.830411
676224055,0.401853,0.832628
677223990,0.395126,0.832628
678224051,0.393087,0.831015
679226687,0.390955,0.830411
680227142,0.405002,0.832628
681227037,0.392534,0.831015
682228788,0.39405,0.831015
683229990,0.406651,0.832628
684231102,0.389479,0.832628
685232058,0.395282,0.831015
686233865,0.395104,0.830411
687235237,0.402696,0.832628
688235140,0.392735,0.831015
689235588,0.391517,0.831015
690235669,0.402571,0.832628
691236051,0.397146,0.832628
692237005,0.391641,0.831015
693238880,0.396318,0.830411
694240196,0.403694,0.832628
695241092,0.392791,0.831015
696242058,0.393501,0.831015
697244360,0.394464,0.832628
698244999,0.39333,0.832628
699245990,0.39628,0.831015
700247291,0.396272,0.830411
701247088,0.404397,0.832628
702246990,0.3935,0.832628
703248258,0.390922,0.831015
704248639,0.391601,0.832628
705248990,0.399741,0.832628
706250031,0.389716,0.831015
707250990,0.394445,0.831015
708250990,0.402555,0.832628
709253023,0.394315,0.832628
710253037,0.395189,0.831015
711253990,0.393564,0.830411
712255300,0.405482,0.832628
713256051,0.388838,0.831015
714257075,0.394143,0.831015
715257960,0.402172,0.832628
716259489,0.39262,0.832628
717259362,0.391049,0.831015
718261612,0.393792,0.830411
719261990,0.400155,0.832628
720263212,0.389398,0.831015
721264232,0.391705,0.831015
722265476,0.403586,0.832628
723265990,0.391932,0.832628
724267058,0.395557,0.831015
725268069,0.393723,0.830411
726268443,0.405572,0.832628
727269249,0.394331,0.832628
728270119,0.393357,0.831015
729272493,0.393068,0.832628
730272347,0.395769,0.832628
731271990,0.396728,0.831015
732272990,0.394092,0.830411
733274052,0.4001,0.832628
734275463,0.390912,0.832628
735275058,0.393773,0.831015
736276103,0.392094,0.830411
737276062,0.401421,0.832628
738276182,0.389664,0.831015
739278061,0.393402,0.831015
740279887,0.400397,0.832628
741280642,0.395482,0.832628
742280160,0.393532,0.831015
743281525,0.394113,0.830411
744285058,0.3997,0.832628
745285545,0.388185,0.831015
746285990,0.393888,0.831015
747286389,0.404132,0.832628
748286164,0.392586,0.832628
749286990,0.392653,0.831015
750287990,0.392311,0.830411
751289125,0.407368,0.832628
752290086,0.395006,0.831015
753291141,0.389986,0.831015
754292297,0.40303,0.832628
755293062,0.39511,0.832628
756294069,0.393798,0.831015
757294994,0.394072,0.830411
758295105,0.400798,0.832628
759295482,0.394895,0.832628
760295055,0.397183,0.831015
761295880,0.389389,0.832628
762297450,0.399897,0.832628
763296990,0.392651,0.831015
764297990,0.3972,0.830411
765299093,0.404092,0.832628
766300704,0.392284,0.832628
767301892,0.39132,0.831015
768302328,0.392457,0.830411
769302990,0.400401,0.832628
770306073,0.391624,0.831015
771306198,0.392415,0.831015
772307432,0.403071,0.832628
773308101,0.395103,0.832628
774310578,0.393037,0.831015
775312371,0.392433,0.830411
776312990,0.404574,0.832628
777315416,0.385676,0.831015
778315990,0.394917,0.831015
779315990,0.405131,0.832628
780317394,0.391587,0.832628
781318187,0.396171,0.831015
782319154,0.3952,0.830411
783320063,0.403085,0.832628
784321160,0.393413,0.831015
785322382,0.390881,0.831015
786323496,0.400984,0.832628
787324094,0.391917,0.832628
788325046,0.395111,0.831015
789326058,0.394285,0.830411
790327182,0.400972,0.832628
791328021,0.391262,0.832628
792329085,0.395473,0.831015
793330350,0.38743,0.832628
794331058,0.400028,0.832628
795331429,0.394186,0.831015
796332061,0.395821,0.830411
797333503,0.404774,0.832628
798334337,0.391473,0.832628
799335058,0.392892,0.831015
800335990,0.394326,0.830411
801336248,0.396812,0.832628
802336716,0.391746,0.831015
803338734,0.394481,0.831015
804340154,0.401814,0.832628
805340990,0.390016,0.832628
806341990,0.391282,0.831015
807342516,0.394038,0.830411
808343404,0.404543,0.832628
809343269,0.385877,0.831015
810346580,0.394092,0.831015
811347140,0.403219,0.832628
812347990,0.393215,0.832628
813349058,0.391131,0.831015
814350309,0.391298,0.830411
815351164,0.402435,0.832628
816352194,0.393022,0.831015
817353630,0.390431,0.831015
818354369,0.398405,0.832628
819354990,0.400556,0.832628
820356373,0.391845,0.831015
821356990,0.394158,0.830411
822357199,0.401879,0.832628
823358161,0.39137,0.832628
824358167,0.392557,0.831015
825359079,0.391401,0.830411
826361653,0.400104,0.832628
827363129,0.392316,0.831015
828364066,0.396516,0.831015
829365322,0.403287,0.832628
830366138,0.392941,0.832628
831368023,0.391145,0.831015
832369107,0.392852,0.830411
833370185,0.399971,0.832628
834370990,0.391672,0.831015
835372051,0.39484,0.831015
836373170,0.406259,0.832628
837374098,0.394261,0.832628
838375898,0.394734,0.831015
839376001,0.394245,0.830411
840377102,0.401838,0.832628
841376990,0.391974,0.831015
842378058,0.392466,0.831015
843379037,0.403471,0.832628
844379269,0.394899,0.832628
845380345,0.393557,0.831015
846381229,0.391132,0.830411
847381194,0.405681,0.832628
848382899,0.389199,0.832628
849384728,0.389074,0.831015
850386083,0.394809,0.832628
851386074,0.399838,0.832628
852388868,0.393986,0.831015
853388990,0.393022,0.830411
854390058,0.402632,0.832628
855391124,0.395061,0.832628
856392058,0.392545,0.831015
857393283,0.390384,0.830411
858394308,0.405948,0.832628
859394073,0.391018,0.831015
860395085,0.394616,0.831015
861397059,0.404529,0.832628
862398153,0.392386,0.832628
863400867,0.393996,0.831015
864402054,0.391307,0.830411
865402990,0.400877,0.832628
866404058,0.39179,0.831015
867404990,0.392967,0.831015
868405072,0.403262,0.832628
869407398,0.391624,0.832628
870407990,0.389796,0.831015
871410109,0.391861,0.830411
872411143,0.402099,0.832628
873411990,0.388595,0.831015
874413530,0.397059,0.831015
875415647,0.400523,0.832628
876416764,0.389966,0.832628
877416990,0.393301,0.831015
878417323,0.397874,0.830411
879418161,0.407199,0.832628
880419415,0.389906,0.832628
881419415,0.394015,0.831015
882420409,0.399157,0.832628
883421005,0.401258,0.832628
884420990,0.39293,0.831015
885421990,0.394622,0.830411
886423058,0.399947,0.832628
887423083,0.393607,0.832628
888424877,0.393218,0.831015
889426693,0.390785,0.830411
890426990,0.401572,0.832628
891427990,0.39182,0.831015
892429061,0.389878,0.831015
893429058,0.407795,0.832628
894429990,0.390444,0.832628
895431208,0.393066,0.831015
896433370,0.393492,0.830411
897433560,0.401318,0.832628
898436017,0.391393,0.831015
899437075,0.39081,0.831015
900437990,0.404155,0.832628
901438132,0.393713,0.832628
902439058,0.393016,0.831015
903440086,0.393908,0.830411
904443710,0.397643,0.832628
905443094,0.390944,0.831015
906444058,0.394544,0.831015
907445821,0.40749,0.832628
908447467,0.39072,0.832628
909448058,0.391308,0.831015
910449052,0.392305,0.830411
911449230,0.404873,0.832628
912451009,0.392829,0.832628
913452019,0.388833,0.831015
914452996,0.392726,0.832628
915454145,0.405161,0.832628
916455241,0.395236,0.831015
917458098,0.392152,0.830411
918458990,0.40714,0.832628
919460326,0.393447,0.832628
920459990,0.395014,0.831015
921461647,0.391256,0.830411
922462325,0.400197,0.832628
923463264,0.392115,0.831015
924466655,0.394317,0.831015
925465990,0.404808,0.832628
926467223,0.393745,0.832628
927468492,0.394072,0.831015
928468990,0.391958,0.830411
929470058,0.400132,0.832628
930469990,0.395483,0.831015
931470990,0.395549,0.831015
932472399,0.40112,0.832628
933473662,0.390981,0.832628
934473990,0.392741,0.831015
935475896,0.392309,0.830411
936475990,0.400345,0.832628
937476990,0.389403,0.831015
938477068,0.392751,0.831015
939477990,0.40633,0.832628
940479738,0.393392,0.832628
941480348,0.394226,0.831015
942481257,0.391636,0.830411
943481230,0.404063,0.832628
944481990,0.390339,0.832628
945484534,0.391437,0.831015
946485331,0.394284,0.832628
947485832,0.401223,0.832628
948486939,0.391801,0.831015
949488019,0.39258,0.830411
950489509,0.404768,0.832628
