timestamp,load,ram_usage
181756990,0.402521,0.832628
182757173,0.393589,0.831015
183758092,0.391515,0.831015
184758990,0.403318,0.832628
185759045,0.395571,0.832628
186758990,0.391348,0.831015
187760058,0.393358,0.830411
188761058,0.403856,0.832628
189761990,0.393797,0.831015
190763582,0.395034,0.831015
191763994,0.403708,0.832628
192764058,0.391885,0.832628
193764622,0.398559,0.831015
194765668,0.390809,0.830411
195766412,0.395576,0.832628
196766990,0.396131,0.831015
197768250,0.393605,0.831015
198770397,0.401791,0.832628
199770990,0.389711,0.832628
200773078,0.391819,0.831015
201774611,0.391322,0.830411
202775187,0.40037,0.832628
203776201,0.388184,0.832628
204777560,0.389203,0.831015
205777058,0.397215,0.832628
206778333,0.402832,0.832628
207779176,0.395463,0.831015
208778990,0.393122,0.830411
209778990,0.404817,0.832628
210779990,0.390447,0.832628
211781835,0.39042,0.831015
212784691,0.390856,0.830411
213784218,0.404101,0.832628
214785058,0.388784,0.831015
215785990,0.392347,0.831015
216785990,0.4096,0.832628
217785990,0.393976,0.832628
218787196,0.391556,0.831015
219788058,0.39094,0.830411
220790198,0.404763,0.832628
221791101,0.393359,0.831015
222792061,0.394551,0.831015
223791990,0.406695,0.832628
224792990,0.389439,0.832628
225793247,0.395596,0.831015
226793346,0.394014,0.830411
227793008,0.399905,0.832628
228794083,0.392535,0.831015
229795266,0.394322,0.831015
230797353,0.405125,0.832628
231796990,0.388311,0.832628
232798058,0.394093,0.831015
